Run,num_deployments,num_species,num_observations_per_deployment,Window_Size_mean,Mean_Asymptote_Ratio,Window_Size_inverse,Ratio_Exceeded_Threshold
1,4,5,5000,7,0.9471153846153846,7,0.8076923076923077
2,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
3,4,5,5000,7,1,7,1
4,4,5,5000,7,0.875,7,0.5576923076923077
5,4,5,5000,14,0.25,140,1
6,4,5,5000,49,0.5357142857142857,140,1
7,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
8,4,5,5000,7,1,7,1
9,4,5,5000,7,1,7,1
10,4,5,5000,63,0.55,140,1
11,4,5,5000,7,0.3798076923076923,21,0.7058823529411765
12,4,5,5000,7,1,7,1
13,4,5,5000,7,0.3269230769230769,42,0.875
14,4,5,5000,7,0.30288461538461536,35,0.7
15,4,5,5000,14,0.5480769230769231,35,0.7
16,4,5,5000,7,0.6682692307692307,14,0.6923076923076923
17,4,5,5000,7,0.6298076923076923,14,0.7692307692307693
18,4,5,5000,7,1,7,1
19,4,5,5000,7,0.8221153846153846,7,0.5
20,4,5,5000,7,0.9759615384615384,7,0.9038461538461539
21,4,5,5000,7,0.9807692307692307,7,0.9230769230769231
22,4,5,5000,7,0.5288461538461539,14,0.5384615384615384
23,4,5,5000,7,0.8942307692307693,7,0.6346153846153846
24,4,5,5000,7,0.27884615384615385,35,0.6
25,4,5,5000,7,0.32211538461538464,42,0.875
26,4,5,5000,7,0.14423076923076922,91,1
27,4,5,5000,7,1,7,1
28,4,5,5000,28,0.5769230769230769,49,0.7142857142857143
29,4,5,5000,7,0.625,21,0.9411764705882353
30,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
31,4,5,5000,7,1,7,1
32,4,5,5000,7,0.6394230769230769,21,0.8235294117647058
33,4,5,5000,7,0.8701923076923077,7,0.5576923076923077
34,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
35,4,5,5000,7,1,7,1
36,4,5,5000,7,1,7,1
37,4,5,5000,14,0.7019230769230769,35,0.9
38,4,5,5000,7,0.4951923076923077,28,0.8461538461538461
39,4,5,5000,14,0.38461538461538464,70,1
40,4,5,5000,7,0.1778846153846154,56,0.6666666666666666
41,4,5,5000,7,1,7,1
42,4,5,5000,7,1,7,1
43,4,5,5000,7,1,7,1
44,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
45,4,5,5000,7,1,7,1
46,4,5,5000,7,1,7,1
47,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
48,4,5,5000,28,0.5,77,0.75
49,4,5,5000,14,0.6923076923076923,21,0.6470588235294118
50,4,5,5000,7,0.4375,21,0.6470588235294118
51,4,5,5000,7,0.6298076923076923,14,0.5
52,4,5,5000,7,0.5913461538461539,21,0.9411764705882353
53,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
54,4,5,5000,7,0.6105769230769231,14,0.5769230769230769
55,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
56,4,5,5000,7,0.9423076923076923,7,0.8076923076923077
57,4,5,5000,7,1,7,1
58,4,5,5000,7,0.9038461538461539,7,0.6730769230769231
59,4,5,5000,7,0.46634615384615385,21,0.8823529411764706
60,4,5,5000,7,1,7,1
61,4,5,5000,7,0.6634615384615384,14,0.6538461538461539
62,4,5,5000,7,0.8990384615384616,7,0.6730769230769231
63,4,5,5000,7,0.9134615384615384,7,0.7115384615384616
64,4,5,5000,7,0.9615384615384616,7,0.8653846153846154
65,4,5,5000,7,0.34134615384615385,28,0.6153846153846154
66,4,5,5000,7,0.6778846153846154,14,0.6923076923076923
67,4,5,5000,7,0.4519230769230769,21,0.8235294117647058
68,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
69,4,5,5000,7,0.9471153846153846,7,0.8076923076923077
70,4,5,5000,7,0.9182692307692307,7,0.6923076923076923
71,4,5,5000,7,0.7788461538461539,14,0.9230769230769231
72,4,5,5000,7,0.3605769230769231,28,0.7692307692307693
73,4,5,5000,7,0.8509615384615384,7,0.4807692307692308
74,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
75,4,5,5000,7,1,7,1
76,4,5,5000,7,0.39903846153846156,35,0.9
77,4,5,5000,7,0.9807692307692307,7,0.9230769230769231
78,4,5,5000,14,0.6634615384615384,35,1
79,4,5,5000,7,0.9759615384615384,7,0.9038461538461539
80,4,5,5000,7,0.46634615384615385,14,0.6153846153846154
81,4,5,5000,7,0.6586538461538461,7,0.3269230769230769
82,4,5,5000,7,0.9519230769230769,7,0.8076923076923077
83,4,5,5000,7,1,7,1
84,4,5,5000,7,1,7,1
85,4,5,5000,7,0.6153846153846154,14,0.5384615384615384
86,4,5,5000,7,1,7,1
87,4,5,5000,7,1,7,1
88,4,5,5000,7,1,7,1
89,4,5,5000,7,0.6442307692307693,14,0.7692307692307693
90,4,5,5000,7,0.9663461538461539,7,0.9038461538461539
91,4,5,5000,7,0.5480769230769231,14,0.6538461538461539
92,4,5,5000,7,1,7,1
93,4,5,5000,7,0.7548076923076923,14,0.8846153846153846
94,4,5,5000,7,0.9951923076923077,7,0.9807692307692307
95,4,5,5000,7,1,7,1
96,4,5,5000,14,0.2980769230769231,77,1
97,4,5,5000,7,0.9903846153846154,7,0.9615384615384616
98,4,5,5000,7,0.8413461538461539,7,0.4807692307692308
99,4,5,5000,56,0.5416666666666666,140,1
100,4,5,5000,7,1,7,1
