Run,num_deployments,num_species,num_observations_per_deployment,Window_Size_mean,Mean_Asymptote_Ratio,Window_Size_inverse,Ratio_Exceeded_Threshold
1,4,5,10000,7,1,7,1
2,4,5,10000,7,1,7,1
3,4,5,10000,7,0.6490384615384616,14,0.8461538461538461
4,4,5,10000,7,1,7,1
5,4,5,10000,7,1,7,1
6,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
7,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
8,4,5,10000,7,0.7596153846153846,14,0.8076923076923077
9,4,5,10000,35,0.6,35,0.5
10,4,5,10000,7,1,7,1
11,4,5,10000,7,1,7,1
12,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
13,4,5,10000,7,1,7,1
14,4,5,10000,7,0.8798076923076923,7,0.5961538461538461
15,4,5,10000,7,0.8894230769230769,7,0.6153846153846154
16,4,5,10000,7,0.7836538461538461,14,0.8461538461538461
17,4,5,10000,7,0.18269230769230768,49,0.7142857142857143
18,4,5,10000,7,0.5432692307692307,14,0.6153846153846154
19,4,5,10000,7,1,7,1
20,4,5,10000,7,0.4567307692307692,28,0.6923076923076923
21,4,5,10000,7,0.9326923076923077,7,0.7692307692307693
22,4,5,10000,7,1,7,1
23,4,5,10000,7,1,7,1
24,4,5,10000,7,0.20673076923076922,49,0.7142857142857143
25,4,5,10000,7,1,7,1
26,4,5,10000,28,0.6730769230769231,63,1
27,4,5,10000,7,1,7,1
28,4,5,10000,7,0.7980769230769231,14,0.7692307692307693
29,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
30,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
31,4,5,10000,7,1,7,1
32,4,5,10000,7,0.9807692307692307,7,0.9230769230769231
33,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
34,4,5,10000,7,1,7,1
35,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
36,4,5,10000,7,1,7,1
37,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
38,4,5,10000,7,1,7,1
39,4,5,10000,7,1,7,1
40,4,5,10000,7,0.9471153846153846,7,0.7884615384615384
41,4,5,10000,7,1,7,1
42,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
43,4,5,10000,7,0.27884615384615385,35,0.7
44,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
45,4,5,10000,7,0.8461538461538461,7,0.5192307692307693
46,4,5,10000,7,1,7,1
47,4,5,10000,7,0.8509615384615384,7,0.5
48,4,5,10000,7,0.625,21,0.6470588235294118
49,4,5,10000,7,1,7,1
50,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
51,4,5,10000,7,1,7,1
52,4,5,10000,7,0.1875,63,1
53,4,5,10000,7,0.9567307692307693,7,0.8461538461538461
54,4,5,10000,7,0.8076923076923077,14,0.8846153846153846
55,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
56,4,5,10000,7,1,7,1
57,4,5,10000,35,0.5,70,1
58,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
59,4,5,10000,7,0.9663461538461539,7,0.8846153846153846
60,4,5,10000,7,1,7,1
61,4,5,10000,7,0.6153846153846154,14,0.5384615384615384
62,4,5,10000,7,1,7,1
63,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
64,4,5,10000,7,0.5528846153846154,21,0.7647058823529411
65,4,5,10000,7,1,7,1
66,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
67,4,5,10000,7,1,7,1
68,4,5,10000,7,1,7,1
69,4,5,10000,7,1,7,1
70,4,5,10000,7,0.46634615384615385,28,0.8461538461538461
71,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
72,4,5,10000,7,0.9663461538461539,7,0.8653846153846154
73,4,5,10000,7,0.9278846153846154,7,0.75
74,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
75,4,5,10000,7,1,7,1
76,4,5,10000,7,1,7,1
77,4,5,10000,35,0.625,35,0.5
78,4,5,10000,7,1,7,1
79,4,5,10000,7,0.7355769230769231,7,0.38461538461538464
80,4,5,10000,7,1,7,1
81,4,5,10000,7,0.9807692307692307,7,0.9230769230769231
82,4,5,10000,7,1,7,1
83,4,5,10000,7,1,7,1
84,4,5,10000,7,0.9567307692307693,7,0.8461538461538461
85,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
86,4,5,10000,7,1,7,1
87,4,5,10000,7,0.3269230769230769,35,0.7
88,4,5,10000,7,0.8317307692307693,14,0.9615384615384616
89,4,5,10000,7,1,7,1
90,4,5,10000,7,0.9182692307692307,7,0.7115384615384616
91,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
92,4,5,10000,7,1,7,1
93,4,5,10000,7,0.9903846153846154,7,0.9615384615384616
94,4,5,10000,7,1,7,1
95,4,5,10000,7,0.8846153846153846,7,0.5961538461538461
96,4,5,10000,7,0.7307692307692307,14,0.7692307692307693
97,4,5,10000,7,1,7,1
98,4,5,10000,7,1,7,1
99,4,5,10000,7,0.9951923076923077,7,0.9807692307692307
100,4,5,10000,7,0.9663461538461539,7,0.8653846153846154
